zinc_id,smiles
ZINC000000004094,C=C[C@@]1(C)C=C2C(=O)[C@@]3(O)OC(=O)[C@]4(C)CC[C@@H]5C[C@]5([C@H]34)[C@@]2(O)CC1
ZINC000000004128,O=C(/C=C/C(=O)c1ccccc1)Oc1ccccc1C(=O)O
ZINC000000004140,C=C1CC2(CCN(C)CC2)O[C@@H]1C
ZINC000000004168,C=CCn1c(=O)nnc2ccccc21
ZINC000000004205,C=CCN1CC=C(c2ccc(Cl)cc2)CC1
ZINC000000004206,CO/N=C1/SCCN(Cc2ccccc2)C1=O
ZINC000000004212,C/C(=N\OCc1ccccc1)c1scnc1C
ZINC000000004235,C#Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000000004239,CC(=O)OCC1=CC(=O)C=CC1=O
ZINC000000004240,COC1=C(C)C(=O)c2c(c(CO)c3n2CC[C@@H]3O)C1=O
ZINC000000004241,O=C(OC1CCCCC1)[C@H]1O[C@@H]1C(=O)OC1CCCCC1
ZINC000000004247,Cn1cccc1C(=O)[C@H](C#N)C(=O)Nc1ccccc1
ZINC000000004263,CNC(=O)[C@@H](C#N)C(=O)C1CC1
ZINC000000004294,CN(CC(=O)NO)C(=O)[C@@H]1CCCC[C@@H]1C(=O)O
ZINC000000004295,CN(CC(=O)NO)C(=O)[C@H]1CCCC[C@H]1C(=O)O
ZINC000000004306,O=C1C=C(Nc2ccc(C3=NNC(=O)CC3)cc2)CC1
ZINC000000004307,CC1=C(Nc2ccc(C3=NNC(=O)CC3)cc2)CCC1=O
ZINC000000004337,CC(=O)N(O)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O
ZINC000000004344,O=C(NCc1ccc(O)c(O)c1)[C@H](CS)Cc1ccccc1
ZINC000000004356,CC(=O)N(O)[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O
ZINC000000004379,C=CCn1ccc(=O)c(O)c1C
ZINC000000004427,O=C[C@H]1CCCN1C(=O)[C@H]1CCCN1C(=O)OCc1ccccc1
ZINC000000004443,C=C1[C@H](OC(=O)c2c[nH]c3ccccc23)C2CCN1CC2
ZINC000000004489,C=C1[C@@H](n2cc(F)c(N)nc2=O)O[C@@H](CO)[C@@H]1O
ZINC000000004497,C=C1C[C@@H](n2ccc(N)nc2=O)O[C@H]1CO
ZINC000000004510,CC1(C)Oc2ccc(C#N)cc2[C@H](N2C(=O)CC[C@@H]2CO)[C@H]1O
ZINC000000004518,Cc1nc2c(C#N)cnn2c2c1CCN2C(C)(C)C
ZINC000000004536,O=[S@]1NC(Cc2ccc3cccc(Br)c3c2)=NO1
ZINC000000004541,CC1=C(C)C(=O)C(Cc2cccnc2)=C(C)C1=O
ZINC000000004543,COc1ccc(O)c(CC#Cc2ccccc2)c1
ZINC000000004557,C=CCN1CCC=C(c2coc(N)n2)C1
ZINC000000004576,Cc1ccc(C)n1-c1ccc(/C=C/C(=O)N(C)O)cc1
ZINC000000004583,CC(C)(C)NC(=O)N[C@@H]1[C@@H](O)c2cc(C#N)ccc2OC1(C)C
ZINC000000004632,CC1=C(/C=C/C(C)=N/Nc2ccc(C(=O)O)cc2)C(C)(C)CCC1
ZINC000000004646,Cc1cc(N)cc(C)c1S(=O)(=O)C=[N+]([O-])O
ZINC000000004676,CC(=O)N[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O
ZINC000000004689,C[C@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
ZINC000000004695,Cn1nc(O[C@H]2c3cc(C#N)ccc3OC(C)(C)[C@@H]2O)ccc1=O
ZINC000000004703,CNC(=S)C1=CC(C)(C)Oc2ccc(C#N)cc21
ZINC000000004727,CC1(C)Oc2ccc(C#N)cc2[C@H](n2ccccc2=O)[C@H]1O
ZINC000000004737,Cc1cc(Cl)ccc1N=C1NCCN1
ZINC000000004846,C[C@H]1O[C@@H]1/C=C/C(=O)[C@@]1(O)C(=O)OC[C@@H]1CO
ZINC000000004888,O=C1[C@H]2C[C@H](CCN2)N1O
ZINC000000004892,C#CCc1c(C)nc2c(NC(=O)c3ccccc3C)cccn12
ZINC000000004906,C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21
ZINC000000004917,CS(=O)(=O)c1ccc(-c2cc(C#N)nn2-c2ccc(F)cc2)cc1
ZINC000000004927,CC1(C)Oc2cc(C#N)sc2[C@H](N2CCCC2=O)[C@H]1O
ZINC000000004929,CN(O)C(=O)CCc1ccc2c(c1)C(=O)c1ccccc1CO2
ZINC000000004930,C[C@H](CS)C(=O)N1C[C@H](Sc2ccccc2)C[C@@H]1C(=O)O
ZINC000000004945,C=C1N(C)C(=O)OC12CCNCC2
ZINC000000004967,C[C@]12C=CC(=O)C(N)=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12
ZINC000000004990,C[N+](C)(C)CC#Cc1nccs1
ZINC000000005021,C[C@@]12CC=C3[C@@H](CCC4=CC(=O)CC[C@]43CC=O)[C@H]1CCC2=O
ZINC000000005057,CC1(C)Oc2ccc(C#N)cc2[C@@H](OC2=CC(=O)CC2)[C@]1(C)O
ZINC000000005067,N#Cc1ccccc1CN1CCSC1=O
ZINC000000005072,CC(C)(C)/[N+]([O-])=C/c1ccccc1
ZINC000000005077,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1
ZINC000000005084,CCCN1CCC=C(/C(CCc2ccccc2)=N/O)C1
ZINC000000005129,CC1=C[C@H](O)[C@H](O)C(C)(C)CC1=O
ZINC000000005139,CCSc1cc(CC#N)n2ccnc(CCc3ccccc3)c12
ZINC000000005142,CC(=O)C(=Cc1cccc(C#N)c1)C(C)=O
ZINC000000005160,N#Cc1c2n(c3c(Cl)ncnc13)CCCC2
ZINC000000005167,CCOC(=O)c1ccc(C#Cc2ccc(C(C)(C)C)cc2)nc1
ZINC000000005202,Brc1c(N=C2NCCN2)ccc2cn[nH]c12
ZINC000000005227,COc1ccc(C2=CC(=O)CCC2)cc1OC1CCCC1
ZINC000000005235,C=C1[C@@H](CO)[C@H](O)C[C@H]1n1cnc2c(=O)[nH]c(N)nc21
ZINC000000005248,CC1=C(C)C(=O)C(Nc2ccccc2)=CC1=O
ZINC000000005268,O=C1C2=CCC[C@]1(O)C#CC=CC#C[C@H]2O
ZINC000000005282,Cc1ccc(S(=O)(=O)/N=C(\O)Nc2ccc(Cl)cc2)cc1
ZINC000000005283,COc1ccc(S(=O)(=O)/N=C(\O)Nc2ccc(Cl)cc2)s1
ZINC000000005309,CN(O)C(=O)N[C@@H](CS)Cc1ccccc1
ZINC000000005327,O=C(C#Cc1ccncc1)c1ccccc1
ZINC000000005333,C[C@H](C#Cc1ccc(Oc2ccc(F)cc2)o1)N(O)C(N)=O
ZINC000000005350,O=[S@]1NC(Cc2ccc3ccccc3c2)=NO1
ZINC000000005374,CC(=O)O[C@@H](C)[C@]1(C)CC[C@@H]2[C@@H]3CCC(=O)C=C3C[C@H](C)[C@H]2[C@H]1C
ZINC000000005375,CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2C1=O
ZINC000000005387,CO/N=C(\C#N)C1=CCCN(C(=O)Oc2ccc(OC)c(OC)c2)C1
ZINC000000005416,CN(Cc1ccccc1)C1CCN(c2ccc(C#N)cc2)CC1
ZINC000000005419,CN(O)/C=C/C(=O)c1ccc(-c2ccccc2)cc1
ZINC000000005423,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
ZINC000000005428,N#Cc1ccc(C(=O)CC2CCN(CC3CC3)CC2)cc1
ZINC000000005438,CN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C
ZINC000000005467,C#Cc1c[nH]c(=O)[nH]c1=O
ZINC000000005480,CN1CCC(=C2c3ccc(C#N)cc3CCc3cccnc32)CC1
ZINC000000005482,N=C(N)N/N=C/C(C1CC1)C1CC1
ZINC000000005483,CC(=O)N(O)[C@@H](C)C#Cc1cccc(Oc2ccccc2)c1
ZINC000000005494,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2ncccc2c1
ZINC000000005502,O=C(O)c1ccc(C(=O)N[C@H](CS)Cc2ccccc2)cc1
ZINC000000005509,Cc1ccccc1C[C@H](CS)NC(=O)c1cccc(C(=O)O)c1
ZINC000000005561,C=C1C(=O)[C@]23[C@@H](O)C[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]2CC[C@H]1[C@@H]3O
ZINC000000005577,C[C@H]1OC2=C(c3cc(C#N)ccc3OC2(C)C)n2cccc21
ZINC000000005584,C[C@]12CC[C@@H]3[C@H](CCC4=C(O)C(=O)CC[C@]43C)[C@@H]1CCC2=O
ZINC000000005614,CC(=O)/C=C/c1ccc(O)c(O)c1
ZINC000000005655,CC1=C[C@@H](OC(=O)c2ccc(N)cc2)[C@@H](O)C(C)(C)CC1=O
ZINC000000005656,CC1=C(N)C(=O)c2c(ccnc2C)C1=O
ZINC000000005681,C=CC[N+]1(C)CCN(c2nc3ccc(O)cc3s2)CC1
ZINC000000005684,N#CC[C@H](c1cccc(Cl)c1)c1c[nH]c2c(=O)[nH]c(N)nc12
ZINC000000005693,CC(=O)N(O)Cc1ccsc1
ZINC000000005698,NC(=O)/C(C=C1CCCC[C@@H]1[N+](=O)[O-])=N\O
ZINC000000005721,N/C(=N\O)c1cc(O)c(O)c(O)c1
ZINC000000005725,O=C1CCCC2=C1[C@H](c1cccc([N+](=O)[O-])c1)C1=C(O)CCCC1=N2
ZINC000000005736,O=C1N[C@@H](C(=O)O)CCCCCC[C@@H]1CS
ZINC000000005789,COc1cc(-c2ccccn2)nc(/C=N/O)c1SC
ZINC000000005793,N#C[C@H]1C=Cc2ccccc2N1C(=O)c1ccc(Cl)cc1
ZINC000000005796,C[C@H](/C=N/O)[C@@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000000005809,C=C(C)OC(=O)N1c2cc(Cl)ccc2NC(=S)C1(C)C
ZINC000000005810,CN(C)CC/C=C1\c2ccccc2CSc2ccc(C#N)cc21
ZINC000000005818,N#C[C@]1(C(N)=O)O[C@@H]1c1ccnc2ccccc12
ZINC000000005823,Cc1cccc(Nc2ccncc2S(=O)(=O)/N=C(\O)NC(C)C)c1
ZINC000000005836,C=CC(C)(C)n1cc(CN(C)C)c2ccccc21
ZINC000000005851,CC1=CC(=O)[C@@](C)(C2=NC(C)(C)CO2)c2ccccc21
ZINC000000005855,N#Cc1ccc2c(c1)C(=O)N(CCO[N+](=O)[O-])CO2
ZINC000000005871,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1
ZINC000000005876,O=C1Nc2ccc(Cl)cc2[C@](C#Cc2ccccn2)(C2CC2)N1
ZINC000000005885,CNc1nc(Br)cn2cc(C#N)nc12
ZINC000000005893,CC(=O)N(O)Cc1ccc([C@H](O)C#Cc2ccccc2)cc1
ZINC000000005935,C/C(=N\O)c1nc(C)n2ccccc12
ZINC000000005969,CC[C@H](C(=O)ON1C(=O)CCC1=O)c1ccccc1
ZINC000000005974,O=C1C=CC2(C=C1)C[C@@]1(CCC(=O)O1)O2
ZINC000000005985,C[C@@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O
ZINC000000005986,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O
ZINC000000006009,CN(C)/N=C/c1cc(O)ccc1O
ZINC000000006011,C[C@]12C=CC(=O)C=C1C[C@H](S)[C@@H]1[C@@H]2CC[C@@]2(C)COCC[C@H]12
ZINC000000006012,C[C@]12C=CC(=O)C=C1C[C@H](S)[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)OCC[C@H]12
ZINC000000006022,O[C@]1(C#Cc2ccc(-c3ccccn3)cc2)CN2CCC1CC2
ZINC000000006039,CCCC1=C(Nc2ccc(C3=NNC(=O)CC3)cc2)CCCC1=O
ZINC000000006043,C[C@]12C=CC(=O)C=C1[C@H]1[C@H]([C@@H]3[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]32)C1(F)F
ZINC000000006056,S/C(=N\N=C\c1ccccn1)Nc1ccc2c(c1)OCCO2
ZINC000000006076,C=C1CC[C@H]2[C@H]3CC[C@@H]4NC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
ZINC000000006079,N#Cc1ccc([C@H]([C@@H](O)Cc2ccc(F)cc2)n2cncn2)cc1
ZINC000000006084,O=C(O)/C=C/C(=O)c1ccc(O)c([N+](=O)[O-])c1
ZINC000000006113,COc1ccc(C(=O)/C=C/C(N)=O)cc1OC
ZINC000000006124,C#CCN(C)C[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000000006126,O[C@H](CO/N=C(\Cl)c1cccnc1)CN1CCCCC1
ZINC000000006142,CN1Cc2ccccc2[C@@H]2CCC(=O)C=C21
ZINC000000006175,C=CC[N+]1(C)CCN(c2nc3ccccc3o2)CC1
ZINC000000006251,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
ZINC000000006282,O=C(O)c1cc(NC(=O)[C@H](CS)Cc2ccccc2)cs1
ZINC000000006300,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
ZINC000000006309,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
ZINC000000006330,C[C@@H](C#Cc1cccc(Oc2ccc(F)cc2)c1)N(O)C(N)=O
ZINC000000006331,COc1cc(OC)c(/C=[N+](\[O-])C(C)(C)C)c(OC)c1
ZINC000000006347,COc1ccc([C@@]2(C#N)CCCC(=O)C2)cc1OC1CCCC1
ZINC000000006353,C=C1C=CCC(C)(C)[C@H]1Cc1cccc([N+](=O)[O-])c1
ZINC000000006358,Cn1cc2c3c1C(=O)C(N)=CC3=NCC2
ZINC000000006383,O=C(CC[C@H]1CC[C@@H]2CCCC[C@H]2C1)C1=C(O)CSC1=O
ZINC000000006384,COc1ccc(C2=NO[C@H](C(=O)NO)C2)cc1OC1CCCC1
ZINC000000006390,C=CCN1C(=O)CCS/C1=N/NC(=S)NC
ZINC000000006398,N#Cc1ccc([C@@H]2CCCc3cncn32)cc1
ZINC000000006412,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CC(=O)O3)cc1
ZINC000000006431,Cc1c(N=C2NCCN2)ccc2[nH]cnc12
ZINC000000006464,N#Cc1c(N)n(COCc2ccccc2)c2ncnc(N)c12
ZINC000000006466,N#Cc1ccc2c(c1)ncn2-c1ccc2[nH]ccc2c1
ZINC000000006471,Cc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1
ZINC000000006476,O=C1SCC(O)=C1Cc1ccc2ccccc2c1
ZINC000000006519,N#Cc1cccc([C@H]2CC(C(F)(F)F)=NC3=C2C(=O)CCC3)c1
ZINC000000006536,N#Cc1cc(-c2ccncc2)c(/C=N/N)nc1O
ZINC000000006545,CN(O)C(=O)CCc1ccc2c(c1)Cc1ccccc1CO2
ZINC000000006561,O=C(Cc1ccccc1F)NC1=C(Cl)C(=O)c2ccccc2C1=O
ZINC000000006632,CCCC1=C(Nc2ccc(C3=NNC(=O)C[C@@H]3C)cc2)CCCC1=O
ZINC000000006642,COC1=C(Cl)C(=O)c2ccccc2C1=O
ZINC000000006644,C=CCN1CCc2nc(N)sc2CC1
ZINC000000006673,N=C(N)c1cccc2c1CC/C2=N\n1cc(-c2ccccc2)nc1N
ZINC000000006686,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(/C(O)=N/[N+](C)(C)C)O2
ZINC000000006716,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1
ZINC000000006725,Cc1ccc(C(=O)Nc2cccc(C)c2C)cc1NC[C@@H](N)CS
ZINC000000006729,CCCc1cc(C2=N[C@H](C(=O)NO)CO2)cc(OC)c1OC
ZINC000000006748,CO/N=C(\C)c1ccc2c(c1)ncn2-c1cccc(-n2ccnc2)c1
ZINC000000006784,CN(O)C(=O)CCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2
ZINC000000006789,COC1=C(C)C(=O)C(c2cc(OC)c(OC)cc2O)=C(Cl)C1=O
ZINC000000006840,N#CCN1C(=O)N(Cc2ccccc2)S(=O)(=O)c2cscc21
ZINC000000006843,Cc1cn([C@@H]2C/C(=N\O)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000000006844,CC(=O)C(=Cc1ccc(S(C)(=O)=O)cc1)C(C)=O
ZINC000000006858,CC(=O)/C=C1\CN2CCC1CC2
ZINC000000006867,COc1ccc([C@@H](CC#N)N2C(=O)c3ccccc3C2=O)cc1OC
ZINC000000006887,O=C(O)/C(O)=C/C(=O)c1ccc(Cl)c(Cl)c1
ZINC000000006929,C=C1C[C@@](COc2cccc3ccc(C)nc23)(c2ccccc2)OC1=O
ZINC000000006957,CC1=C2CCc3cc(C)ccc3N2CCC1=O
ZINC000000007001,CS(=O)(=O)c1ccc(C2=C(c3cncc(Cl)c3)C(=O)CC2)cc1
ZINC000000007002,CS(=O)(=O)c1ccc(C2=C(c3cccnc3)C(=O)CC2)cc1
ZINC000000007003,C=CC[C@H](N)c1ccccc1-c1noc2ccccc12
ZINC000000007006,COC(=O)[C@@]1(C)CCC[C@]2(C)C1=CC(=O)c1cc(OC)ccc12
ZINC000000007014,COC(=O)C1=C(c2ccccc2)c2ccccc2C1=O
ZINC000000007032,C=C[C@]1(C)C=C2CC[C@@H]3C(CO)=CC(=O)C[C@@]3(C)[C@@H]2CC1
ZINC000000007063,O=C(O)c1cccc(C(=O)N[C@H](CS)Cc2ccccc2)c1
ZINC000000007065,O=C(O)c1cccc(C(=O)N[C@H](CS)Cc2ccccc2)n1
ZINC000000007081,Cc1ccccc1C[C@H](CS)NC(=O)c1ccc(C(=O)O)cc1
ZINC000000007082,Cc1ccccc1C[C@H](CS)NC(=O)c1ccccc1C(=O)O
ZINC000000007228,C[C@@H](N/C(S)=N/c1ccc(C#N)nc1)C(C)(C)C
ZINC000000007237,NC(=O)N1c2ccccc2C/C(=N\O)c2ccccc21
ZINC000000007260,C[C@H]1CCC(=O)N1C(=O)C#Cc1ccccc1
ZINC000000007264,CC1(C)Oc2ccc(C#N)cc2[C@@H]2[C@H]1OCCN2C(=O)c1ccccc1
ZINC000000007286,COc1ccc(NC2=C(C)C(=O)CC2)cc1OC1Cc2ccccc2C1
ZINC000000007304,COC(=O)CCC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O
ZINC000000007324,O=C(O)CC/C(=N\O)c1ccc(-c2ccc(Cl)cc2)cc1
ZINC000000007332,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CC#N
ZINC000000007343,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N
ZINC000000007354,C#Cc1cccc(Nc2ncnc3ccc(-c4ccccn4)cc23)c1
ZINC000000007372,C=C1C[C@@](COc2ccc3[nH]c(=O)ccc3c2)(c2ccccc2)OC1=O
ZINC000000007378,N#Cc1cccc(Oc2ccc(C(=O)O)cc2)c1
ZINC000000007444,CC1=CC(C)(C)Nc2ccc(-c3cccc(C#N)c3)cc21
ZINC000000007450,C=CC[C@]1(CC(=O)O)CCCc2c1[nH]c1c(F)ccc(C#N)c21
ZINC000000007451,Cc1cc2[nH]cnc2c(C)c1N=C1NCCN1
ZINC000000007493,CSc1cc(-c2ccc(Br)cc2)oc(=O)c1C#N
ZINC000000007539,COc1ccc2c(c1)[C@](C#CC1CC1)(C(F)(F)F)OC(=O)N2
ZINC000000007559,CC(C)(C)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1
ZINC000000007585,COc1ccc(NC2=C(Cl)C(=O)c3ccncc3C2=O)cc1
ZINC000000007602,COc1cc(-c2ccccn2)nc(/C=N/O)c1[S@@](C)=O
ZINC000000007623,Cc1c(NC2=NCCN2)cc(C#N)c2[nH]cnc12
ZINC000000007625,CCOc1cc(/C=[N+](\[O-])C(C)(C)C)ccc1OC
ZINC000000007647,CC(C)(C)/[N+]([O-])=C/c1c[nH]c(-c2ccccc2)n1
ZINC000000007677,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)O[C@]13CC=C(C)[C@H]23
ZINC000000007686,C=CCc1cc(-c2cc(CCC)ccc2O)ccc1O
ZINC000000007694,C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@@H]1CC=C2c1ccno1
ZINC000000007702,CC1=C2C=C(CO)C=C2C(=O)[C@@](C)(O)C12CC2
ZINC000000007707,COc1ccc(Sc2ccc(/C=[N+](\[O-])C(C)(C)C)o2)cc1
ZINC000000007708,C=C1C[C@H]2COC(=O)[C@@]2(Cc2ccc3ccccc3c2)C1
ZINC000000007709,C=CC[C@]1(Cc2ccc3ccccc3c2)CCCOC1=O
ZINC000000007721,CN(Cc1ccc(-c2ccccc2)cc1)S(=O)(=O)CC(=O)NO
ZINC000000007738,CCC1=C(Nc2ccc(OC)c(O[C@@H]3C[C@@H]4CC[C@H]3C4)c2)CCC1=O
ZINC000000007754,CC(C)=C1Oc2c(ccc3cc(C)ncc23)C1=O
ZINC000000007760,Cc1cc(C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
ZINC000000007761,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1
ZINC000000007762,Fc1ccc2c(c1F)[C@](C#CC1CC1)(C(F)(F)F)NC(=S)N2
ZINC000000007786,CC1(C)CCSc2cc(C#Cc3ccc(C(=O)O)cn3)ccc21
ZINC000000007787,CC1(C)CC(C)(C)c2ccc(C#Cc3ccc(C(=O)O)cn3)cc2O1
ZINC000000007793,CC[C@@](C)(C#N)c1cccc(OCc2ccc3c(ccc(=O)n3C)c2)c1
ZINC000000007810,Cc1nc2n(CC(=O)c3ccccc3)cccc-2c1CC#N
ZINC000000007816,Cc1nc2n(CC(=O)c3ccc(F)cc3F)cc(F)cc-2c1CC#N
ZINC000000007817,Cc1nc2n(CC(=O)c3ccccc3)cc(F)cc-2c1CC#N
ZINC000000007818,Cc1nc2n(CC(=O)c3ccc(F)cc3F)cccc-2c1CC#N
ZINC000000007819,COc1ccccc1C(=O)Cn1cccc2c(CC#N)c(C)nc1-2
ZINC000000007820,Cc1nc2n(CC(=O)c3ccccc3O)cccc-2c1CC#N
ZINC000000007821,Cc1nc2n(CC(=O)c3ccc(F)cc3)cc(F)cc-2c1CC#N
ZINC000000007822,Cc1nc2n(CC(=O)c3ccc(F)cc3)cccc-2c1CC#N
ZINC000000007823,COc1ccccc1C(=O)Cn1cc(F)cc2c(CC#N)c(C)nc1-2
ZINC000000007826,Cc1nc2n(CC(=O)c3ccccc3O)cc(F)cc-2c1CC#N
ZINC000000007833,Nc1nc(C#Cc2ccccc2)nc2nc(-c3ccco3)nn12
ZINC000000007841,COC1=CC(=O)c2c(c(COC(C)=O)c3n2CC[C@@H]3OC(C)=O)C1=O
ZINC000000007842,CCNC(=O)OCc1c2c(n3c1[C@@H](O)CC3)C(=O)C(C)=C(OC)C2=O
ZINC000000007843,COC1=C(C)C(=O)c2c(c(C)c3n2CCC3)C1=O
ZINC000000007880,N#C[C@H]1C=Cc2ccccc2N1C(=O)/C=C/c1ccc(F)cc1
ZINC000000007885,N#Cc1ccc(/C=C/C(=O)N2c3ccccc3C=C[C@@H]2C#N)cc1
ZINC000000007975,CN(C)C(=O)/C=C/C1=CN2C(=O)c3ccccc3N[C@H](C#N)[C@H]2C1
ZINC000000007986,CC(C)N1CCC[C@H](c2cccc(C#N)c2)C1
ZINC000000007988,N#Cc1cccc([C@H]2CCCNC2)c1
ZINC000000008007,CC(C)(C)[C@H]1CC=C(CC2=C(O)C(=O)c3ccccc3C2=O)CC1
ZINC000000008046,COc1cc(/C=C/C(C)=O)ccc1O
ZINC000000008109,CC1(C)Oc2ccc(C#N)cc2[C@@H](NC(=O)c2cccc(F)c2)[C@@H]1O
ZINC000000008112,CC1(C)Oc2ccc(C#N)cc2[C@@H](NC(=O)c2ccc(F)cc2)[C@@H]1O
ZINC000000008123,N#CCn1cc2c(n1)-c1c(nc3ccccc3c1N)CC2
ZINC000000008184,CC(=O)[C@]1(O)CC[C@H]2[C@@H]3C=C(CO)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
ZINC000000008185,CC(=O)[C@]1(C)CC[C@H]2[C@@H]3C=C(CO)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
ZINC000000008186,CCC1=C[C@H]2[C@@H]3CC[C@@](O)(C(C)=O)[C@@]3(C)CC[C@H]2[C@H]2CCC(=O)C=C12
ZINC000000008236,Cn1c(=O)c2c(ncn2CC=O)n(C2CC2)c1=O
ZINC000000008257,CC1=C[C@H](OC(=O)c2ccc([N+](=O)[O-])cc2)[C@@H](O)C(C)(C)CC1=O
ZINC000000008258,CC1=C[C@@H](OC(=O)c2cccn2C)[C@@H](O)C(C)(C)CC1=O
ZINC000000008259,CO[C@H]1C=C(C)C(=O)CC(C)(C)[C@@H]1OC(=O)c1ccc(N)cc1N
ZINC000000008261,Cc1ccc(Cl)cc1N/C(S)=N/CC(C)C
ZINC000000008262,CCOC1=C(C)C(=O)c2cc(=O)n(C)cc2C1=O
ZINC000000008265,CCOC(=O)C1=C2SC=C(C(C)=O)N2c2ccccc2S1
ZINC000000008269,CN/C(S)=N/CCc1cccc2ccc(OC)cc12
ZINC000000008353,C=CC[N+]1(C)CCN(c2nc3ccc(OC)cc3s2)CC1
ZINC000000008386,CC(C)(C)c1nc(/C(=N\O)c2ccccc2)nc(C(C)(C)C)c1O
ZINC000000008391,N#CC[C@H](c1ccccc1)c1c[nH]c2c(=O)[nH]c(N)nc12
ZINC000000008400,O=C1/C(=N/O)C(=O)N(Cc2ccccc2)c2ccccc21
ZINC000000008401,CC(C)=N/N=C1/NCC(=O)N1
ZINC000000008402,CC(C)=N/N=C1/NCC(=O)N1C
ZINC000000008418,C#C[C@]1(C2CC2)c2cc(Cl)ccc2NC(=O)N1C
ZINC000000008419,C#C[C@]1(c2ccccc2)c2cc(F)ccc2NC(=O)N1C
ZINC000000008426,C=CCn1nnc(-c2cnc3c(C)cccn3c2=O)n1
ZINC000000008449,O=C1CCc2cc(C(=O)CS)ccc2N1
ZINC000000008463,NC(=O)C(/C=C1\CCCCC[C@@H]1[N+](=O)[O-])=N\O
ZINC000000008464,C[C@H]1CC[C@H]([N+](=O)[O-])/C(=C/C(=N/O)C(N)=O)C1
ZINC000000008466,NC(=O)C(/C=C1\C[C@@H](c2ccccc2)CC[C@@H]1[N+](=O)[O-])=N\O
ZINC000000008468,CC(=O)O/N=C(/C=C1\C[C@@H](c2ccccc2)CC[C@@H]1[N+](=O)[O-])C(N)=O
ZINC000000008573,C=CCC(C)(C)c1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
ZINC000000008600,O=C1Nc2ccc(Cl)cc2[C@](C#CC2CC2)(C(F)(F)F)N1
ZINC000000008607,COc1ccc(C2(C#N)CCOCC2)c2nc(C(C)C)oc12
ZINC000000008615,N=C1C(Cl)=C(N)C(=O)c2[nH]cc([C@H](O)CO)c21
ZINC000000008620,C/N=C1\S[C@H]2Cc3cc(OCC(F)(F)F)ccc3[C@@]2(O)N1C
ZINC000000008639,C=C(C)[C@@H]1[C@@H]2C[C@@H](C)[C@@H]3CC[C@@H](C)C4=C(O)C(=O)[C@@]1(C)C(=O)[C@@]423
ZINC000000008668,COc1cccc(OC)c1/C=C1\Oc2cc(O)ccc2C1=O
